policy_t_0,policy_t_1,policy_t_2,policy_t_3,policy_t_4,policy_t_5,policy_t_6,policy_t_7,policy_t_8,policy_t_9,policy_t_10,policy_t_11,policy_t_12,policy_t_13,policy_t_14,policy_t_15,policy_t_16,policy_t_17,policy_t_18,policy_t_19,policy_t_20,policy_t_21,policy_t_22,policy_t_23,policy_t_24,policy_t_25,policy_t_26,policy_t_27,policy_t_28,policy_t_29,policy_t_30,policy_t_31,policy_t_32,policy_t_33,policy_t_34,policy_t_35,policy_t_36,policy_t_37,policy_t_38,policy_t_39,policy_t_40,policy_t_41,policy_t_42,policy_t_43,policy_t_44,policy_t_45,policy_t_46,policy_t_47,policy_t_48,policy_t_49,outcome,sample_id
0.7689823993090704,0.8201616448286829,0.9344707277447805,0.7542204120302903,0.7997443320533356,0.9338664408498315,0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.7234597428081823,10
0.8201616448286829,0.9344707277447805,0.7542204120302903,0.7997443320533356,0.9338664408498315,0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.686848735688946,11
0.9344707277447805,0.7542204120302903,0.7997443320533356,0.9338664408498315,0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.6250080596119065,12
0.7542204120302903,0.7997443320533356,0.9338664408498315,0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.5655183302836194,13
0.7997443320533356,0.9338664408498315,0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.3959693498625174,14
0.9338664408498315,0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,-0.3317086092471116,15
0.8976803866455457,1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,-0.22010088893744006,16
1.0301852327184435,0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,-0.24305889544601209,17
0.8986856319399184,0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,-0.1900019304859895,18
0.8299999492231871,1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,-0.06238803117668125,19
1.0907180091219277,0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.08182958089378221,20
0.8859247283170444,0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.4161768575374226,0.1756825559370062,21
0.8713545527966053,0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.4161768575374226,0.6201584261702444,0.17393428672416833,22
0.6703750846251952,0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.4161768575374226,0.6201584261702444,0.5448548027927221,0.2153704717037753,23
0.6992785423472349,0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.4161768575374226,0.6201584261702444,0.5448548027927221,0.7820042049668386,0.18157594850176198,24
0.6988316967585384,0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.4161768575374226,0.6201584261702444,0.5448548027927221,0.7820042049668386,0.43498741184264544,0.3081364384446197,25
0.5004175363105445,0.5752748178600785,0.39494652230298294,0.339014571308182,0.21784346609492278,0.37054755938166295,0.08959279607777958,-0.11003161993374858,-0.01717039278025058,-0.3157707567754469,-0.2653027288908175,-0.5720599954725046,-0.5954002889859535,-0.5251836884821272,-0.5483634738588277,-0.6767635098425756,-0.7708542601943952,-0.847894003587647,-1.0167039739635604,-0.9840145401898983,-0.9929904540995305,-0.8675120404324903,-0.95632254671971,-1.1754523800770666,-0.9661309736259748,-1.0273711518936894,-1.0378990934985919,-0.8815730606483756,-0.8036137726016274,-0.7693251381580606,-0.8942826352329478,-0.7818311960588264,-0.6515138905969469,-0.5145989725588249,-0.5820253684578068,-0.46977821902295197,-0.4748528643593546,-0.39353970222683843,-0.09987874934972579,0.04892518173268712,0.0013199645804598068,0.20401668781822646,0.2340280839161663,0.22575683811181138,0.4161768575374226,0.6201584261702444,0.5448548027927221,0.7820042049668386,0.43498741184264544,0.8442453420677526,0.4383304486883854,26
