sample_id,rnd_t_0,firm_t_0,tax_t_0,rnd_t_1,firm_t_1,tax_t_1,rnd_t_2,firm_t_2,tax_t_2,rnd_t_3,firm_t_3,tax_t_3,rnd_t_4,firm_t_4,tax_t_4,rnd_t_5,firm_t_5,tax_t_5,rnd_t_6,firm_t_6,tax_t_6,rnd_t_7,firm_t_7,tax_t_7,rnd_t_8,firm_t_8,tax_t_8,rnd_t_9,firm_t_9,tax_t_9,rnd_t_10,firm_t_10,tax_t_10,rnd_t_11,firm_t_11,tax_t_11,rnd_t_12,firm_t_12,tax_t_12,rnd_t_13,firm_t_13,tax_t_13,rnd_t_14,firm_t_14,tax_t_14,rnd_t_15,firm_t_15,tax_t_15,rnd_t_16,firm_t_16,tax_t_16,rnd_t_17,firm_t_17,tax_t_17,rnd_t_18,firm_t_18,tax_t_18,rnd_t_19,firm_t_19,tax_t_19,rnd_t_20,firm_t_20,tax_t_20,rnd_t_21,firm_t_21,tax_t_21,rnd_t_22,firm_t_22,tax_t_22,rnd_t_23,firm_t_23,tax_t_23,rnd_t_24,firm_t_24,tax_t_24,rnd_t_25,firm_t_25,tax_t_25,rnd_t_26,firm_t_26,tax_t_26,rnd_t_27,firm_t_27,tax_t_27,rnd_t_28,firm_t_28,tax_t_28,rnd_t_29,firm_t_29,tax_t_29,rnd_t_30,firm_t_30,tax_t_30,rnd_t_31,firm_t_31,tax_t_31,rnd_t_32,firm_t_32,tax_t_32,rnd_t_33,firm_t_33,tax_t_33,rnd_t_34,firm_t_34,tax_t_34,rnd_t_35,firm_t_35,tax_t_35,rnd_t_36,firm_t_36,tax_t_36,rnd_t_37,firm_t_37,tax_t_37,rnd_t_38,firm_t_38,tax_t_38,rnd_t_39,firm_t_39,tax_t_39,rnd_t_40,firm_t_40,tax_t_40,rnd_t_41,firm_t_41,tax_t_41,rnd_t_42,firm_t_42,tax_t_42,rnd_t_43,firm_t_43,tax_t_43,rnd_t_44,firm_t_44,tax_t_44,rnd_t_45,firm_t_45,tax_t_45,rnd_t_46,firm_t_46,tax_t_46,rnd_t_47,firm_t_47,tax_t_47,rnd_t_48,firm_t_48,tax_t_48,rnd_t_49,firm_t_49,tax_t_49,patents,employment,gdp_growth
192,121.48974860679144,138.3155074461505,68.48889565644046,155.67052210902347,147.79386638881644,94.60988408227881,192.56086515760765,124.33601914402644,87.80435614610465,174.60710125915926,97.6368221941402,77.47274899594483,175.62802226695186,86.27605252315436,56.97777924438526,172.86444432238565,71.64485924542234,55.722972951589284,118.45233048774017,59.480391959596645,72.3412019572997,90.3493927979701,61.35497599028664,94.57540441816333,73.08627659312394,91.1774531648061,95.24866927444126,86.13465706816648,98.4815284997118,80.74741403890111,60.111242324438926,116.89119572632922,44.94333887865763,101.84800188540761,137.89979330704924,51.615813072564045,113.84794880598119,134.15625426086157,66.60156765904406,147.08185318255076,135.07436427478433,94.75648883335838,175.03237450542446,116.39764152190642,97.12654690195124,193.23724594923357,79.94645882925529,88.0382919623744,174.66936572317002,84.81262289181304,49.65289449604009,158.48649605197983,70.01074433541348,59.82158722693074,118.5509120710643,65.69354623915176,65.17346690811586,95.10929012203263,51.31177290172417,97.45064798663546,58.30795966668384,70.91641261292713,97.4376405431914,50.13454834915787,109.88087361035247,79.90696133584126,66.1496225403298,120.03079857952174,50.38192405469246,100.40524141178446,118.09722022160557,48.949744112892816,127.66384110576817,138.97518579620217,62.95490581183219,149.41361616419556,120.68686606898542,99.19817340111427,168.85108484183797,114.85322880843691,93.35953230458826,198.9269206225381,102.60933886281924,81.58813609631879,193.79921201716974,83.76200538395003,56.729805016272444,162.23459073456374,75.97099657468085,60.77214420626587,129.28130256820083,66.58511552424324,70.1943281426875,72.91641958621213,72.14236505932557,98.43901380788446,77.2213702379053,78.67005628010911,98.3516186243077,78.74708666178337,93.77750916824887,72.45884258690262,82.00710593848052,119.83096149364158,61.04136876271133,104.47497487643,141.4059836274738,58.34718548275957,109.17264031049285,144.90698526898206,87.61996332789182,150.1142247980636,131.63639235061487,101.3798140628411,178.71838453945387,118.9624524142346,108.42519921416289,181.47236770682068,93.36165011797476,86.51234851964321,168.56802908827555,90.92587298891817,50.70987708807861,161.34850561963452,80.83711737201752,44.841894631036226,135.69329253092423,66.37756629446821,85.55504377086167,80.33042248129195,54.83066951122078,101.37482568709628,81.66415427955467,87.10901337376167,100.33953570050896,65.09546925845731,113.81692847022012,72.74363871483973,87.51530854321176,110.49162447010555,56.04207396295601,102.24271627376181,140.01201889318426,59.76149976405777,127.02481559896592,136.79439732935583,79.38704457661098,158.53465781984252,143.19600496980544,93.52894673446897,61.75233624883301,50.765698902108085,5.233923026282072
193,111.34091769620093,115.25151697003461,59.098767147609436,141.93718894184806,102.05626838128205,69.14861164248022,157.52593112708533,112.11522851911775,74.36430982569374,180.06636164106175,82.08175775520091,65.73760311171499,146.0427251665702,77.19928293344738,42.11941128997304,124.02091830098428,42.16558274160455,46.187115555127896,111.53876826834977,44.791331436923095,49.57943145710568,74.67500997654435,61.09529511386809,82.3110602242664,58.48219252056327,65.09532502353203,86.1688604728779,41.60836898015504,73.7626747212692,51.10653262635219,64.4295099412163,83.07934122239773,46.16157703883803,62.491280501111,114.95707234491455,51.993401522348,101.97075506372246,118.44146904243864,71.8416022612265,128.51536421898766,111.03800849834546,76.56897670453442,143.146970762349,93.82113088526306,84.2695531973514,136.8305583263593,73.44338959921456,70.33982128522226,129.86104824880283,66.48398690978193,46.34048194537954,121.20719752742721,45.08222784435105,51.64265913467812,108.32564056293684,45.45489599314137,61.54591244515989,80.09060157090663,65.69478132471062,81.95585599230692,58.1985617757736,52.101153123904155,75.86031577090894,42.62168377748331,87.76833243545587,60.77348141914717,61.774237576696066,109.74194802314364,46.53449061995545,59.211060176097874,115.62152072205284,39.752477650422605,78.96964245159637,116.41435403025967,60.419564126345165,126.2382060819952,105.38286019762263,84.15521321536302,142.04684538557706,92.62127597607828,91.90531632873876,164.53441888944886,64.3630628917464,49.464451415298285,149.0871969642757,67.20389267109407,55.79165360463897,145.17627469414373,52.3868530836815,42.37296301416064,97.4529865883617,45.883293368202835,67.55048157935393,82.0690758717088,55.444128442482125,86.55652732963259,55.84014406992877,67.40679507059271,88.9769517733255,65.28476587896947,77.26365144131654,57.39331117681092,56.322410892844246,110.69302667936468,42.58056575199045,85.74542075794479,114.93626519989103,43.610617006979815,92.15894763007454,120.39887946983403,59.61647931020561,124.51679516282472,108.26502069787638,87.50253697871698,146.66692506727262,101.87826626963957,79.12900492361344,167.0368813126023,75.18247301546451,52.04979637633959,125.53548977646693,72.23790755095794,40.13411066681466,125.3424771296876,53.96955581500439,34.46179344051589,99.27033601104321,43.29170035754348,60.391049645029625,56.431617732543394,55.42264330376039,83.62526917708975,53.72255775661692,64.57140698695633,75.66311109586009,36.06089732574515,100.93266443802031,59.342884577382215,35.056280583711015,101.27153439938957,42.28360184666815,74.57822467153389,121.72918270657742,44.77664856370871,99.97368606727755,122.27894785371761,64.85757903700281,126.21938576455183,109.39368776537165,84.43350369729434,50.047780386296154,45.49752251884493,4.243531998084544
194,88.30545985692606,109.08375986337276,53.79022529462664,113.63438952238928,106.55536530739226,74.60633848132389,142.11558665039624,92.76983120812449,75.07335269260331,139.35077777825052,81.33167413076856,47.77181254653286,130.57416335562885,55.93616031008774,39.41803270753269,104.16744656277255,67.97400380513804,36.34927863930712,95.05160132567768,27.828827615859037,47.07984496262206,65.05603196814141,44.06599306204597,73.98587305878641,74.12861643728795,50.41946267108802,78.79542280571101,44.963146029031364,89.00922616077531,56.68276314296759,30.645898529254648,88.28321696039008,24.70254478842834,80.02612024710517,92.09905027749247,37.39104167929364,84.03227260918091,98.59104269950942,51.05804020599047,118.60329037518042,87.45725401104772,83.38489566777312,148.7986247525512,94.35020583535747,70.67155772567926,137.9607712393878,81.05018937032358,46.73645849621435,132.70262888358766,63.549514390259716,39.857724779011505,126.887235086455,45.06817151097188,43.945584206517125,108.28827889644536,59.22510448122843,57.013081905093216,69.15117555335128,57.05056779329541,67.89051820888108,73.5413378948565,47.1639663453294,69.95448950510546,29.63060813015805,73.67559302151818,61.01280782902279,44.28873278654302,80.07622617559528,40.73951783651737,65.74883684452764,111.4316597924573,52.283240883561575,104.59755566786471,99.84854430851169,57.0079043877104,119.84532964007084,88.62241766070925,63.5383779524057,127.99949305226207,88.16148698913466,71.50830725254914,129.7892978992784,87.9445449658975,53.03965713992831,119.81433176513443,68.03696877957148,30.818293585545256,122.70262927389473,46.62502803357948,40.9157449820969,90.13848324734442,45.62412626215309,53.91089707143657,80.6680750637322,58.75530634102608,73.60305273176307,38.97980679494999,72.27837637556723,83.68706178438222,51.288119664504094,62.820112834148205,55.64370957894749,52.89077222276587,90.55969950101326,46.279827866121266,64.38889620842218,96.8174616085913,38.98297745804004,88.62270946201079,99.53521221030903,58.91221803733335,118.57003577623529,110.39262041671304,73.4251316818421,134.43466167607514,78.49106880252097,74.31099971884946,132.1324165206495,81.6661982098894,55.630101836350775,139.90588797092465,42.864416905370504,48.834782407409406,129.59130190737602,44.99460344906539,43.92408075825651,91.59350340890195,47.28627913505583,57.11351362416619,76.34112029069671,40.30604697873984,78.15782458244489,51.721232008011526,78.75147757377663,73.47780711497045,71.11880175972436,69.48786805800034,63.11966173713253,53.454082362014,82.94941635779821,33.05421082741429,77.53868849605031,94.10783236569709,52.92225283197483,105.7051817806359,108.10499252573099,57.45336937321214,111.1321991046039,106.91553115551774,65.85909467851974,51.01432294944728,42.89828611533484,3.5726228641288817
195,67.73713396310667,77.4546297165513,41.973434550991975,84.57772627828084,69.96987804120013,52.01402356826864,111.91492889293842,70.82002825967766,52.64339965290134,106.01206326492562,73.257313599304,48.36774221887354,97.19364838965554,59.23794684806777,35.21878898887236,86.32935863090087,41.09076422480668,30.88831321112809,54.508243575110214,42.46305265833312,49.630875610176055,45.91973248368688,33.31089080730807,60.78335773903269,28.68532000897439,58.80856891212524,55.04869284990955,33.535886777175584,45.468395363853745,34.26990764779615,47.72308819824129,76.13502744474484,35.90219227874996,59.880129132533995,80.75324861427156,31.941481957067793,85.02266513973481,73.65380108666048,43.60643688076494,100.90870837830244,75.11823687876985,53.22640984600854,98.54319768384882,59.758380530807074,60.49059166076475,108.87345425394061,49.23100774899736,45.564073613132436,103.50360389081843,34.36742210178342,29.502525974242182,69.05842337811735,45.27983654776271,23.57076694774248,60.282564795171545,45.870339837547945,49.88067070984184,52.668503351690646,21.845262419649604,59.65212930500208,39.35219114409729,61.80229823598688,57.555115365740406,41.350830624186166,57.86806223832046,27.532452127877413,45.717571790863836,71.15122779507021,30.696128688359604,36.63444510220433,65.00922824799272,29.476272010201942,77.64112750884426,90.2672821820148,39.762121988235336,92.35482226987389,78.39053167800802,60.548109637452555,110.0628966494789,77.94301207422593,60.3118581710705,119.35139612281937,67.73099469659714,46.094044401715735,102.40033510515289,57.774849488545016,37.150839719662414,103.02483257513703,33.9534791233394,24.789703146852894,63.56115562533859,34.56388401898886,40.75117175794548,44.88398891947959,34.2461087323209,56.47145154518165,45.36887739686082,54.256625808705074,52.29068585069937,32.5399046290827,60.62724196632514,47.83611142878261,43.69748114169508,77.38556106816145,27.790289142265774,74.27119132164665,85.6904413571312,38.71371425773647,76.39011089930871,65.88260025318462,37.88613968806023,92.6906455939774,87.59469197710435,68.81459986307053,95.13696104651409,76.43928981818132,68.19848209968141,91.68294218016001,55.01032906593126,42.904577220669395,103.10369868029748,49.89419623901186,37.800516936610435,101.23765267141832,38.15036875749543,28.520925868004248,69.22578009366228,41.1560255111839,49.55281508794943,58.35599511525547,36.168554284517995,54.96682797732618,55.346128222691235,50.92727203612766,48.31005857501597,50.24274321443809,58.502570568690025,22.27618697248797,45.36931437152314,65.37485092809303,29.31121355463233,56.04243490977515,78.30962089188982,32.5978692831677,57.26882967423819,101.35243276860594,51.45499465477866,84.26700376356678,71.30423789406791,56.24244815897515,40.773572137741155,34.66815000481472,2.9334789889846693
196,135.63778526162014,151.45763265908167,89.84597690990138,164.18836214803028,143.27030740980263,103.86511170192105,192.18514304125247,144.14586302183085,116.87584466129022,205.5195588138455,107.49593885135393,71.62660722535034,171.5455529598768,84.79574378929806,65.45397448305994,174.64590611069153,81.57476277045126,52.21619029885108,142.87628197992416,54.72932208204013,75.48737607236839,107.636405997507,73.03022809183595,115.73923825177619,74.76996468161937,88.41832554366358,110.31998934605647,88.05955453679131,113.59158816050076,73.23470629988796,82.69430041906381,125.25621922114503,59.61248572831977,98.4486443692152,143.65972890132383,66.82977172804038,124.4475992687237,151.26827367253466,85.45228537871505,157.39608280839724,142.98444920925158,105.98799936654004,200.08686619636364,128.51064153217968,112.7077679797731,212.4729930577949,116.13119438416999,84.31373146624841,197.33081769888435,93.5915243381694,48.443325861202744,170.47969627091447,78.06193414614972,58.97733258891646,133.44522136736126,55.27009077132523,85.00711978664134,107.55353232636638,77.3562425457419,107.1377950606434,69.82456014364496,82.21865710690858,103.37423325374064,68.2225393578391,125.40095096854536,84.84878728148323,78.51032806046246,129.9209742130612,59.50277487764136,108.3950511942064,143.45138412426627,46.44999758143523,128.6533956587437,162.67196299495157,74.14418503181757,161.00205732388326,154.68878188387913,107.66343447344853,196.58605853950826,128.09676190171422,110.27699089190631,207.32451644563685,100.05584236103313,77.43441992199328,196.03525601621573,74.83454098589365,62.82336249626714,143.90756866751352,65.53834263695914,61.403723764931996,140.16193565615868,70.98619384193728,80.96755276052272,128.311391907743,72.73657230795865,108.3634712810346,86.7664951330527,81.44831586006758,108.23054506382375,48.857004897681826,106.33156535192015,87.3610925793867,73.53045822706623,143.73030123222347,63.945929253004564,100.67427749265325,153.97704274060547,52.149491629877815,133.62732774538898,164.54150603503058,77.70433817989965,158.656238993872,139.50165507527785,114.66206753428037,187.15780009183422,136.45015643888695,111.09984332271034,214.59269532396678,115.09501324203941,85.93306591249429,203.55960181593696,100.69046858657337,63.16783497076365,169.92881785291823,74.01048147138569,65.22959167015799,146.3172368379811,62.156066906276,82.90388527666082,96.05892143210542,66.70385945551747,103.52812336063513,74.15613425855585,88.83715141092331,109.1688768001747,64.77130987749027,110.0879297849587,81.94346542840402,62.070323111255306,132.17601918079714,67.69634952749473,100.06890042138805,133.85297784065722,67.60725263492763,153.21508859495563,160.87102715065873,87.44745309683768,186.33094955649702,134.1977464399279,98.14139425869622,47.20377026093526,54.130122899593566,5.78836625774977
197,69.5166530975357,72.34046699554659,27.467467041438056,70.38122978754963,53.73147600950242,48.761060501821085,84.17097808287969,37.44900229358979,45.96381160940571,77.79423797459435,42.72922034323014,39.44467638534625,88.56209957568122,44.661148079128026,25.30484177289242,77.7282298704068,36.49009848666194,30.30898252910305,71.2337871228123,29.256491057418827,41.81153039514435,43.70750302398554,27.754799641916417,29.140913015888867,30.846088019591658,31.953211890334604,44.01051625476771,14.575670479035477,45.00858205545631,25.027613532920522,45.191322275256304,49.17319057577387,27.163664100587063,54.14314987588117,60.70113186793604,23.925746505611095,60.57394269448347,76.96282159503957,44.3069057917689,62.0658873052156,57.72223552360844,47.85734113456872,74.24613345831949,62.1592806308106,43.700693304981186,84.95877813298029,54.336637128206014,41.80336420732281,96.04366085786755,30.549452333982735,23.820782025770452,78.26157420293569,25.819364334585075,22.74201143737309,45.35298639159772,38.69482663610204,38.5336874561004,49.25703785631383,25.16022701385551,56.29170150340026,25.79024699992144,38.72637688858362,51.735184613202385,24.92115687508627,64.54911720168056,39.57352075993814,43.89909291684705,65.11088842288558,42.2356879738651,52.869959548119866,64.57399753148815,21.335536554578123,71.21755710866967,73.04105870470703,31.64362794659662,75.12686265967723,63.444777235091486,47.487290046401924,95.2216493478628,65.41808503202247,55.70403146839173,84.56847478299261,31.859123173560608,30.521819110481673,83.81574442314799,38.0721349112705,36.25743235811347,72.09526560647141,15.875620078318526,17.09526183628477,60.525208462660466,31.434120646062357,35.44462666392215,32.350007847190845,30.676916144879506,47.654667157775336,31.931663760396425,50.07210165540866,41.31808166585606,44.659852155395114,53.92386557311372,32.44452877865604,23.25643117351568,53.063528866074165,30.509779648749088,31.92170589116127,60.64242386495672,34.379331227802496,47.799675003793155,69.36078635029524,23.48427279327313,101.9767922912657,59.311669177177464,47.69529147651932,91.03992357790466,57.013248075318366,45.934019742068664,87.72718357720936,58.76283114045137,36.81631310199304,87.07460789928227,32.553221414027014,23.829397919037884,77.6345918429876,28.984944403409973,17.987074955397087,53.88205852312168,27.683820376613195,45.42571683651698,40.0427512232206,57.830926740546076,53.56985075374763,32.604881469609744,44.05220418232735,45.989938030382184,22.895728257858664,57.285793336715116,33.2420556934092,30.21236672141808,63.41723606142171,22.07335299869986,48.74583448361504,70.57530484548603,10.216077423848215,50.31502648421444,70.10380240711531,38.294855415863715,101.4576920599978,66.81430751807639,51.2958147055805,23.962862852789513,25.901712888893385,2.585235298895739
198,69.4665829017818,103.24865514768283,41.649186437580376,78.44190960267537,85.67684952561065,64.55442829809019,115.5547167790277,71.14385922242369,55.33204369954083,134.46699985843105,55.610125045983224,55.65693052048406,113.3013623681008,62.97507890983016,22.374051103855734,90.19177841470338,40.348328934413615,30.82753921614381,94.31039570560023,16.472744623837368,61.9703415233024,68.55401238394188,22.037568045104187,59.054649606897016,37.03528689756244,40.33546214702976,61.65607542421418,43.33064699650374,61.165800976893145,55.60746385730984,56.27080707584133,74.3915158721326,33.403355274818026,51.12194852790271,89.21993475843126,22.041103279572443,81.43144536350235,79.14044876559687,41.70720644851746,96.3832628578827,86.75903783572826,69.93092304015428,103.0233235894762,83.27659976967321,70.85099430912324,121.9840539351152,63.019802475625404,36.08562063654685,119.27206563870833,48.42147081209279,28.53817318268366,100.70812935183828,36.39807345416949,30.201238931332348,72.0522603609569,49.27475402326226,45.84433571626556,81.16867502301176,32.37159536445343,56.44880764717138,40.58456010772632,64.75484238953689,62.6577008590389,45.69125347381769,63.99096606867496,44.69064755525193,53.55396702836415,67.89431288860823,31.663911839779217,35.25165123323535,91.73796610968232,27.438464208614597,88.5081339117998,92.30111190678417,52.8312251400482,100.35751803323939,88.33760768964835,53.69918926400446,112.31733804817685,81.83599264550433,64.31267910291986,119.0917131580589,65.46733807855384,54.148504019783324,120.7771391914576,55.80955917717911,46.18071994842549,77.44242631970954,54.217081888138736,37.238054810450116,80.5339088075771,41.72745460783118,49.48589982290228,64.47118207137814,49.88853289160009,51.88013547305897,67.0912235649451,34.54266417272776,70.85862380278574,26.60506336964005,66.7657693955036,48.986388030252265,49.91455246916052,96.38652405770418,36.09123154296793,55.32082131465671,70.71782046008353,36.607667101807664,85.05947197893235,104.23909529183348,48.8141729782446,108.93446197499728,90.78029044023107,62.0696430797713,107.59665046405222,62.626291997023216,59.834811168486674,139.8729983775766,64.49515311066178,52.49062830975637,128.1640428281712,55.3567909408649,25.233409738068005,108.1502362569222,50.621685576229204,25.105181672956036,76.64674025800498,36.62466505388434,43.04590975671266,54.61557085316502,48.9011281346465,69.51449932849115,49.87665601580943,63.22150065747195,64.69383370637522,36.16586940198045,71.26337352132126,44.320830505571465,40.24344993167182,85.74929201645335,29.43153245527057,79.31300230988333,81.44749938353698,33.75859875922326,85.68992218538098,93.71852744698525,50.530303766651535,108.50358946548431,103.41012033603043,70.18759107835487,41.01984105413048,34.75663931544328,4.707034903472605
199,137.54525763629564,151.18400664562563,86.57192630610463,186.71454950304008,136.35158712826276,109.35208684491305,207.18514345946502,132.34631227744686,105.52873488517938,211.47007264665913,98.01114469957494,92.3827065855086,219.13878561777898,80.53665066260523,62.56294379250669,165.952141051129,68.18891839218828,59.69634854396109,126.79971777691483,72.695517843025,85.44884135630146,95.7993334842796,85.06622247273903,103.34069909639761,95.05759545383785,84.19868786199442,105.39144750912152,82.88202747912703,119.97875276209194,69.55758848460994,72.28224455819844,130.29064021459723,56.04323035364173,79.01512802646042,146.81658350674542,68.92304442310798,134.69040417274493,149.91330352836582,82.93956438564187,160.8034250847525,143.34896819225511,106.37534777950091,191.02348580516747,133.42581210361698,111.72653368622694,194.57919132733906,115.32165311868215,84.19626521565363,179.8674647502718,81.80986501965911,53.64481350296781,189.7681118539742,72.35628528255175,58.505661401649306,129.912172497098,81.7286280460522,75.2379979738482,116.68831893499085,75.28819827365598,106.83658213905291,75.32115445453371,91.1803062841791,100.70840940090758,57.06638522274164,118.73723194096513,87.61908039412178,82.62554745229228,125.90145581542824,55.30227259787941,98.65107233306972,144.6557932441336,53.41549287370003,134.67784347989965,156.958499162974,81.37232079205039,172.38512751406293,154.83869606957037,107.92726003010954,187.84071716257515,110.99026546166225,98.49091713429218,188.91191826359466,103.50573330206275,78.9217131379778,195.45014937271867,80.89983299795175,58.994690162667794,180.57524519700357,72.88008821197141,66.39392762572652,127.73294194741477,60.99304505551833,66.87701813615652,104.10126356505556,79.18353303518705,109.42588833743064,92.58993503849432,90.26603817713705,103.43351572889465,67.4767783955276,116.51260498405908,79.08165064054523,78.39580727096089,137.53547546869413,54.2769545676928,103.11376443840298,150.36016636667043,56.1803428267018,129.9254102776015,147.73741558130516,85.77421592739123,161.00252298633137,145.76169852939665,102.51419028839956,186.07022182685122,126.22442056714722,115.68646121021304,208.80511377487096,98.4812011174675,85.79251342767387,203.54156913938945,96.51705822544761,59.55154907942457,178.98689055504394,73.1981720209535,57.367379621607505,132.96342599897758,56.35353155526917,89.18843794488787,113.49472631170568,78.16628560780858,113.75102723588108,80.60850174810663,87.09516410776385,98.76661623180584,69.08184948617627,92.92065184825874,77.8379240895247,44.141296926966334,118.92157762998801,62.17149756685961,94.38754478633527,139.32258895005486,63.983801995171476,121.53787551415934,152.10783645773645,80.24726943206363,177.2068032413062,151.23163809974818,101.28023995705617,55.89032071431421,60.19045522526451,5.897062169571795
200,100.84782137573757,118.28614977489853,56.850734012819274,116.24401947741998,102.0252771365315,73.17953316617289,149.63804824924887,105.0886545335178,83.74324276203114,160.22812218166348,82.39180388819254,69.94639617046552,156.11210206275769,66.75788695830825,46.19803317742583,135.58233238302577,59.33277296359968,36.53888565745066,104.54896416922574,63.67743208694407,56.83592449173063,68.8284406184291,59.79147856396717,88.72779569670222,48.503500933064444,58.21919876797716,84.3197307669992,48.06278417580769,76.5652649806957,54.967774660221444,64.48877705397064,97.16804238790311,39.63161326680956,70.66052198477963,113.01098694114863,45.03667326872477,97.9817757905998,103.88348853265971,60.869401184332084,119.75615561306918,111.83605919484704,92.08762660077522,163.04784387871462,104.85682318826372,75.16400137028967,152.11109265276195,78.30854228684962,65.32883738055337,154.15626956315282,82.64491155148875,45.696024478729164,144.41302855138503,49.638333617902866,33.95374941678903,93.37133257666473,53.056033005463576,47.37356768118904,84.75582779766222,38.87091120596894,77.24535474439831,57.40476475928055,64.34309236898588,82.06405464026246,65.500794024078,81.1197200710967,71.27180039101313,50.413042914177566,94.32085318071165,39.216325549508014,79.3088653828652,103.14481253658447,46.759695501549224,109.23197856766024,109.03858389295267,59.991548796173824,121.76462981621205,114.11068369445849,89.91786955753231,145.36345005020786,82.3972876293433,79.3135765966668,152.9251411310172,67.42772868374259,59.09367053761224,158.37799830696568,62.945061586092095,44.9346382079161,150.78981489699268,54.60280835361413,45.069125554616114,118.65708057466651,45.1829807159931,70.11105551380143,91.54730083146572,56.08539307169135,79.58403242795491,16.474747412579205,71.83890662978266,82.13541210706433,52.77089793732466,90.14089371950321,51.80849743213595,58.975812432238364,108.3296278073633,36.979895105467335,85.17307577702783,98.44646759604926,41.65347986483465,88.47958923515596,107.00622002135357,62.35536066323628,135.8628391384446,102.02415065344823,74.98355290611458,126.58654569378916,105.83173440059005,81.25476909070164,164.60649800176552,77.24901939472763,58.59298986619137,130.95617886071238,69.3336760947216,54.10189111297773,140.8588926293417,44.25958029184282,42.671894275688125,114.63601812653395,46.294849946363755,64.3177859154919,73.8284994545066,48.404381971247986,78.24402744801631,62.71987382656486,72.34453742200716,78.99547575078688,51.412054203810975,72.33695507028582,65.01094083466377,43.54947107725283,112.02078096259305,44.740033560255156,82.79342825836655,110.7659679623819,40.781908131654156,114.76062367589027,107.35106734015847,63.742997313095316,125.38537622919374,111.77197322056878,78.60267145943796,45.631135720119005,43.50845370854493,4.420393446626154
201,68.29523879571065,86.14592607293021,37.69566995492728,98.74796249796375,99.43126544737811,51.774872988883835,107.50124105514976,87.63810496954036,66.00207496954292,134.37925756836182,47.25907374161145,45.2490584574514,112.40026509143836,43.05499795188281,22.127442520722145,95.02791041234072,24.587933777378257,33.313295730029495,88.0080059519005,36.86069338016217,46.125366496670594,44.38304889174035,32.94052274811566,58.43238448408434,19.473182292054222,44.781390149430855,65.13312750192125,51.038213074328965,71.8580065149993,39.35092259280266,36.381817545699825,60.93235286424374,33.7592131572297,67.83384426080526,84.67454027520299,32.41546570039751,79.3784503937006,87.79792088335576,47.57704737302247,87.00613870362572,82.97754004653932,50.62577439421203,119.16163921636263,76.01721479796258,57.88299801419231,114.27353811156982,45.27520765741026,47.46871115177564,102.31541165655557,44.81950121296675,36.92825848585953,88.13306962293296,54.97427525657528,44.75967970054714,61.58843913420313,29.883444653882755,52.18578633798636,63.21786882876771,55.96315484302975,63.78582254683282,35.3908308877682,40.041358045121015,68.64774009671461,39.11119206091165,50.91713628143774,45.52716132629285,42.927613387096386,67.35675480401159,43.004869649881286,49.77205319514354,92.6693180932518,40.396937408444806,63.68782953453217,82.43954270551743,44.674829261697454,123.98314163620182,86.39991025446962,72.56262239743211,112.6034897598382,75.56008071826201,63.700503232472414,136.60906954148356,62.697763878893774,60.507909861922684,124.73818285688859,61.488882080208874,35.50039419377199,95.43438032999642,48.80241186241248,30.309721511008323,80.72647304931859,30.315187760661193,42.74487614543173,60.706777826611834,40.425702065782836,58.884430614634695,63.18684522154457,65.24345589959489,57.59112169085438,47.75675025439433,65.68995565407982,54.978427347304375,36.67211087195744,62.90821762939383,33.50745520077062,62.70380837248755,72.14034312794215,23.99716463269768,86.95997009012291,93.92967181204223,48.62812190078235,86.89284285584972,89.256152884365,61.771969601694046,118.03030846767416,67.60006074102577,58.20724561601833,131.8301295759318,69.11450277253115,48.95564813745795,104.51408850336921,64.09107443310225,33.41664406929875,91.45284766905554,54.29313905180102,37.483892872331474,90.52155172939382,52.29263763253986,50.79996963765154,55.645256877875426,47.07417853501858,63.20830848142675,34.92475419802919,49.87465878630912,53.225755920412,48.28114376830096,59.91362069700166,60.06419637440609,50.513380699478475,74.83189023322157,24.345386448078326,60.131559081901074,76.62846791130156,32.90904560718159,90.16265296040741,83.9341195473602,40.783495897459396,110.602385776846,93.83761233333732,63.39692031299307,35.330179713617234,31.013629641646737,3.7795770512857123
