sample_id,past_rnd_t0,past_firm_t0,past_tax_t0,past_rnd_t1,past_firm_t1,past_tax_t1,past_rnd_t2,past_firm_t2,past_tax_t2,past_rnd_t3,past_firm_t3,past_tax_t3,past_rnd_t4,past_firm_t4,past_tax_t4,past_rnd_t5,past_firm_t5,past_tax_t5,past_rnd_t6,past_firm_t6,past_tax_t6,past_rnd_t7,past_firm_t7,past_tax_t7,past_rnd_t8,past_firm_t8,past_tax_t8,past_rnd_t9,past_firm_t9,past_tax_t9,past_rnd_t10,past_firm_t10,past_tax_t10,past_rnd_t11,past_firm_t11,past_tax_t11,past_rnd_t12,past_firm_t12,past_tax_t12,past_rnd_t13,past_firm_t13,past_tax_t13,past_rnd_t14,past_firm_t14,past_tax_t14,past_rnd_t15,past_firm_t15,past_tax_t15,past_rnd_t16,past_firm_t16,past_tax_t16,past_rnd_t17,past_firm_t17,past_tax_t17,past_rnd_t18,past_firm_t18,past_tax_t18,past_rnd_t19,past_firm_t19,past_tax_t19,future_patents_t0,future_employment_t0,future_gdp_t0,future_patents_t1,future_employment_t1,future_gdp_t1,future_patents_t2,future_employment_t2,future_gdp_t2,future_patents_t3,future_employment_t3,future_gdp_t3,future_patents_t4,future_employment_t4,future_gdp_t4,future_patents_t5,future_employment_t5,future_gdp_t5,future_patents_t6,future_employment_t6,future_gdp_t6,future_patents_t7,future_employment_t7,future_gdp_t7,future_patents_t8,future_employment_t8,future_gdp_t8,future_patents_t9,future_employment_t9,future_gdp_t9
269,132.1898940536113,138.32889482152635,83.7513370576188,172.48250456878804,133.3466878647819,111.90228916832925,195.3578562977495,139.51889870035427,99.08406441344981,199.99146318144398,117.99587850634954,83.68579471027935,185.79647906568783,80.41818000781998,46.431320289800524,174.743655038997,69.99802035048981,56.05595135252464,123.11628799869719,84.5225003829959,92.50122199688165,110.7731184587557,80.13940394553794,99.88657465800154,68.18479105410853,87.5621456005371,94.84012261334934,56.010733096071945,117.39499241037632,75.51673047804934,90.74726661129789,124.69261801099988,62.028411472940014,102.4282822004498,144.673550375646,56.964357614751265,116.27647077119562,146.3709592293425,75.15303907763825,169.02013243028227,149.07250752143776,111.875698157356,200.02594856112583,134.1694576695804,107.19247069441894,209.36376603849956,110.039797958407,74.25139482563661,186.17519875605632,91.98973008239821,56.423299770232184,162.8272451914687,82.19196327603773,70.54908186669815,136.95008755928228,71.38932934252632,79.33335522825693,111.87402894715619,74.90237611613567,94.46463430135877,93.43806561985352,31.047383265932122,17.903500160280636,95.6043639005974,32.30541985269529,19.91561472164039,83.34961643503283,41.57611526490236,19.365754560538377,74.90204205690782,35.72681619762497,41.871528073206086,61.6807103474696,40.809904315795194,50.6693258168039,50.37717583301155,51.02324578595302,51.86579118408857,53.20957795698237,58.078618961498016,49.66547694932158,77.66315329894269,52.63370151779287,44.52443406603096,59.41588429205759,48.139799135366324,43.94876061199622,85.68326694628497,38.44169438626063,42.171014574383875
270,76.13983995624429,78.46223548637528,53.2053023535939,109.7133152115938,88.05509526080013,68.86713928037439,117.02953257537929,75.44688611702429,52.72983746970692,138.5691092843745,72.25009952545726,60.039629045729086,121.43589217626368,48.68596009165434,41.47085257216481,129.2595627253247,39.03971204575099,32.18755774353938,101.99476574685946,45.60033715448785,51.488105327378804,65.03493439566076,49.436320504158054,53.78731203091997,34.53119572740101,46.78658704006983,69.83781018011932,49.31923754299609,72.59638819920025,45.837108805052836,36.98041085459906,100.26873959938428,34.08119558680008,53.89838051895548,86.16079594967063,35.55758539548996,80.91782652944337,83.51586658269696,58.164180868665206,101.9428268229853,90.37655775855767,68.41650690479115,127.12866765061143,69.56096269112174,63.45526020421927,130.5606392456707,65.81638603371121,47.37909978112311,111.51023408255949,51.117242116810296,37.56956165636195,103.11520498392792,51.37774117917045,35.70382169067644,71.2598353879353,28.37836364312663,49.463683986512855,67.66196705667713,33.20866041457906,65.64852657294428,61.97049031372657,18.88121796145499,4.263606811309764,50.38316891539813,19.147238865695805,11.395631395535364,53.25351065557343,13.129567803465196,18.35813414108616,34.501906854202744,10.663991539525622,25.399314876079707,31.90880473088923,25.412586508455767,28.130068778833625,32.88037855724744,33.403931057285305,34.02684105427489,27.906139783382358,34.33502912788806,25.04501371932,43.00543141457117,28.477241376791174,31.273041257120582,43.79402117691475,21.242186898933245,25.732283506815076,49.5753638843209,30.65401409325947,24.635714874288556
271,69.28403663427888,83.77182908465414,46.151627353799626,85.926133154464,70.40127179479214,54.60354854119049,109.16656558573325,60.140204307510096,58.86970040123255,95.8268853178156,55.18397970716786,35.85539257588504,99.0537034647776,38.000639854030034,24.74115090419319,84.52038461058295,36.64833671881722,30.10654444089243,75.00817632550883,33.04851056264539,47.886428448847084,69.23118343115044,59.94032182361563,50.93796089944676,44.87856918019932,40.61252191466704,51.56920085596192,39.64880765982254,53.82334844631418,29.009380099872896,28.454885894390284,66.5095402561756,43.42574421428232,35.69372610312117,74.43545339931158,27.716256524864335,70.73001310400485,83.33556225512055,24.456497220373784,83.35107368039311,87.62025100519124,53.71434452656008,102.29605274482878,58.355876208545816,55.54892680302811,96.13022239426004,58.047532133857956,39.52384830287066,111.7219078304113,42.997123362810214,23.6347362546557,73.2544171286012,39.46925890410062,34.48280558900013,66.21284782986912,42.96946430250384,45.60267745393454,47.216216327179744,49.84784217079846,55.86799161827519,51.4728506817184,18.52550941592328,6.452946300122992,56.082464327714995,17.662218916255938,8.07876132444878,34.343166713334696,14.880476093792462,12.992971292622892,38.02164844852681,22.46300206825167,23.3626257555378,30.910040810948892,26.831875644126637,29.77552485254722,32.265562831733696,23.370765320904063,22.62192717415709,24.746660545651082,27.87782327385316,27.429331518830473,31.006423162286847,26.54031081963602,23.13549628225729,22.82182560507305,27.472126759775822,19.17141039828241,52.052330892017935,23.614936654179367,19.821615010382622
272,49.53325691718812,66.35284346521546,39.41791318954316,77.53272688031254,58.048216552489706,49.93669555250207,96.3258792918303,54.50235196666826,44.68546363546505,94.07717593006157,38.78888338801873,26.92926271994527,68.09993096265815,31.168951734092694,25.9468440580896,81.75435183599771,30.59634699070558,27.977720321001932,59.80371167756549,26.544286103628476,33.76516642222957,46.94705221648659,24.51433518715551,49.00702157107606,57.01368195315736,36.217948416379166,44.73488046631975,30.736248866420944,36.33122062675858,35.74901871328176,38.37000190630811,66.30739688562161,33.01409658476769,43.34343020425205,67.08708508145763,21.180288414226816,54.10812806502466,44.821865560894686,24.516020307276147,74.3217483511208,66.63100560550413,42.7034745261682,76.6523339233832,50.73089468439858,40.33507559538868,86.26618843206121,40.85913677960039,25.393163167387332,78.00665664010552,42.775598172373805,27.862527221607813,49.89231362042328,29.398352963411103,24.136310136899144,51.623374185413155,25.17328884002043,22.997398596822038,51.96102143724656,19.913790830488956,52.99467749218229,39.01012013846395,16.18397129587541,7.148587617771792,36.35749302497342,12.668591754092285,6.748513932850562,17.145243204072905,-11.181091948601907,9.337759094776668,21.078536663703137,-6.475362283268893,22.753217250606397,34.455163730927964,-6.323937489493478,19.487567894417577,19.478465172275836,16.0775192126442,21.569162682762848,16.59738362655055,24.897460562733364,23.134945028651934,39.35887222741928,19.877449525322234,15.222501917486035,28.861999448687126,21.634119804913844,15.810803515865352,37.263208572097234,15.530167303054407,14.867567889798622
273,101.37849769474572,100.52607421526181,54.96646858808915,116.02443712799433,97.950483396469,71.56654732581646,128.38103530620432,88.95686601004098,74.88029398851823,123.5477226787694,63.51328890425624,47.975292887589795,136.82160741874648,47.49559187433773,33.57030432435833,116.88265044075627,55.27100461785277,47.236405807352156,87.65738437633932,55.288755117601475,44.81377826214668,71.6971091296873,56.0503910962559,76.96877339877481,62.28874095617759,51.56356832697881,71.02918890075166,58.49993718824641,79.65120010261572,57.81800249651026,38.3775400457848,82.10237525404214,49.79258093952497,67.46297149800856,103.69083087634102,39.656891512329395,104.3723648015335,113.28871710692366,60.60959563956415,134.4130511921668,103.36934403723185,73.62194879162925,127.62267459348558,101.77227826160724,72.61428996701795,155.92639830864965,74.60979037121747,55.458215819487414,122.29434830272359,59.86217866997211,44.65033831855871,129.935486478136,51.72858145577332,36.05437703079329,91.94454935549584,36.639927668384686,50.06512847522195,86.69981716459947,47.96616246859012,73.71739682612426,67.36694657630993,17.474169030191856,8.101212543482328,57.63382155567902,24.169646630974583,15.4116140191238,65.89425058605804,27.051962040949938,19.179948745394803,52.348734134888936,37.56184494072002,32.767346498049,50.49937334654542,30.94568721238267,33.96690142551204,42.917976980246074,35.62032227401687,40.073054187921855,31.26759956672891,35.340093772417575,38.75241967777848,45.40046876741311,41.83791247737509,36.849174930867804,53.3482129804179,40.61215495704147,27.376372544055208,63.26979299260765,30.338768529916365,32.070944198241065
274,98.71423759870444,110.23129367577761,59.249190204348224,143.90947538681496,109.2421123824825,81.73542204406837,138.7042846294799,94.7955216429428,80.28520670856945,143.54995098019856,79.92529778489968,55.64574521060597,148.38001313509932,76.09304882635952,41.94504013596053,148.01647997627236,61.960703087684024,37.017476379133505,96.38803247151314,60.160366843868225,56.367740385655196,79.56751869255677,68.16828409478455,75.3569994329477,72.16721998432317,77.96305922602382,87.92337414950173,61.62122305211916,76.98342834930591,72.72350010878837,82.44065708939289,96.80792522764743,36.1578750348868,79.76935708288778,113.64444373268768,54.8554550947631,101.89788743474556,146.76826792726297,57.02894469086807,121.94791779052555,118.85178238916558,86.6839469239807,148.66957505866623,101.85198420425397,83.75401778474439,148.43528472971934,90.43754407880786,67.60361899690852,134.38512166074412,64.27930643739717,38.37989478025042,152.52665441473619,59.529515445587464,34.50020940108354,106.8032508738062,60.794388919006714,58.97105926783591,105.65030587308051,57.19814588123828,84.76387825991046,73.16723768360738,24.916723193717264,16.1965945268585,69.86828137866692,27.203500893413022,13.596928184740495,69.28355058963514,23.982382049041995,20.782106312135845,61.42134306728009,32.99471137236379,30.538887254220864,60.3031763235263,43.48736964892435,40.27882147960425,60.02374256029525,41.86594599842128,36.85628863141837,33.48834559791709,37.25395982611923,35.63961639083154,40.23325393353598,37.60438492260097,43.347750525385386,48.525171432836224,29.79251093639907,34.910853083568036,59.24622141160259,28.724916410646447,30.817068352584727
275,148.76610701677401,132.68304631436033,81.11422400405945,163.60079227082267,131.7963754374122,104.34421158210907,189.18609382185875,133.5080052938941,97.23422055323049,204.95673183750347,119.48867922786908,64.32269875366018,198.25143637135392,88.01365180041006,51.190603474527634,175.04664261364766,69.22489977194273,50.58017940645296,150.43644497952715,70.3095753718042,75.92855704654814,106.12927872108096,50.89355371731004,97.53815270864526,74.55832997352378,88.07533777024618,103.2654777588809,61.04382317067556,97.77556691864996,84.8936036159067,73.88991202997414,132.39928027471043,63.08435943878313,114.35058839132941,123.07748232651235,61.65066202484763,118.81090161916374,140.92161330705198,74.22258893476224,157.6606246471434,140.28806688709594,102.94269146451813,187.94306700146836,119.95220695327049,111.98028179361944,190.6976922786138,103.14057651800489,70.09993279179508,186.04521458838258,93.47784182751396,64.71677114121668,183.91305119519942,71.47706173092199,50.650770856327796,129.6996342530879,58.89563588497713,81.37093051513695,103.6269091386701,79.19623037512235,105.06599740641325,87.94663250036228,30.28556004483625,10.746440003679556,92.99093084459818,31.19347814782295,20.735607630126772,91.44873748121265,36.89204761269859,27.91873627664149,70.95592078957003,44.31301868043931,41.000391699965206,74.93262267158823,48.79351496491538,46.577056246822586,58.26457732156696,47.68430920829306,49.018620057024606,75.7764096575851,54.96194295511353,45.834386104041656,61.17698672752555,52.88074988622574,51.86045798101656,58.37140306288387,49.529018342126086,40.46704175992471,84.1429323989394,38.15668497716115,33.2967555197891
276,134.95016529160733,159.57549454007645,64.62750162748625,151.5365421132918,147.3784474753976,105.66243967348532,191.37185888385557,128.1032883466026,102.39686219304713,195.7644350430698,103.85587811532915,71.90430421560272,202.0936864786081,76.82608189057414,54.010383632428834,169.70849803498675,76.30031545880607,59.76101814191339,138.5434248151917,71.58860685551954,78.07799981065064,98.44411508610958,69.48569987981672,102.2716421514234,86.39123139975268,91.88692085523418,101.0729894228955,50.93249477192737,104.3917744306544,76.7930850240059,66.91439425247566,134.06034306736964,53.538043131879036,113.22169348182005,134.757585286678,53.361882582563084,129.45501136298756,138.75175370967074,75.76804055614721,145.80605039117793,139.88981381407058,97.359961258689,206.27998670106865,133.75120470061225,101.18545493852686,211.48660524506212,97.7789133661754,76.44733069861762,198.86326800103714,95.37496878237472,50.679874997243374,168.2084305124038,59.14324545999361,61.70615471247923,150.4189665358964,64.93178117240038,87.68271364408594,112.94480655635714,60.97934151825417,103.46311219721336,89.56619519380227,32.850178457464025,9.21758862440091,86.80227247004306,24.971354896069734,21.143025375506415,79.53714608550564,35.62009999008705,21.818180369201936,82.13191324165793,35.07996983217086,39.83411829727116,65.56138742238278,55.08986142402663,48.596439102712445,67.33427446974842,44.84132953432142,51.54601028736083,54.170940001964425,52.84613450208747,51.44412883542036,59.69888754065245,52.46230845254534,52.82477245441129,85.86027223373125,54.90290710919249,48.21996202141541,85.65301571872298,31.807810828549915,37.89153946256189
277,115.65368420677783,103.89466895975713,54.48338289875574,119.37917590868233,87.12720862637886,84.00010964577459,134.50537061194555,99.65249521997617,87.83501078443734,160.7537148724421,99.21443987883175,64.31970406258517,142.75064851380924,64.23963248356944,33.2447551117723,153.17712626999418,63.3974643275308,53.83923159168533,112.58585584301709,63.611904714585464,56.22324785509386,72.11127449779318,40.52251328135801,82.0856488082187,70.61534784129583,63.3916726065429,85.47678545824476,58.880933964960434,72.31183672909818,68.36990114926242,64.82378192808653,91.5457531230224,33.22511371635457,76.14279970531061,122.93912017666582,44.728758123471266,107.35816054464539,115.25845312248036,62.19832088225209,107.91248602939928,115.63361537585419,88.39309697323831,160.99138764528823,97.64477657913744,82.51126910134303,120.3698541457109,72.83850045672429,70.58089718322626,143.3992626628086,72.47479939611917,47.264960186344595,112.98495950338558,65.74341964926697,43.580457359666354,98.14514061594554,54.11581974347963,63.05534774618539,76.62406629707455,59.635811571803856,88.90050934949399,51.72371576071747,23.112056204418863,11.036980006982425,74.43733795727834,25.23336180904397,14.202792801938548,59.812654577947896,25.1467018615828,21.441242555335382,62.04155806570854,28.503691379661596,27.701345421079875,41.65820859795809,30.48726711360786,35.9165555216905,38.71665887953387,39.3942010711198,30.731082512315474,39.51031306331801,42.5652608290415,37.40105204211737,38.40123685875112,44.225476820516135,33.77296654263551,51.72391327532513,42.259988255520675,32.17682415024805,63.59540400461713,31.248386671819738,28.59121563523632
278,39.312506001580815,44.0135417377511,28.223598058982788,50.6498011223838,46.627017020332005,36.82267896910332,60.50016182442472,54.16137203585405,36.912830491124474,80.965642019926,49.53445492096421,30.69797917084246,68.75976720385661,29.68174109183144,19.420457237268145,74.99741476241934,12.353967361706298,26.874596586294935,41.57419493172553,12.815067691571498,21.030051574358442,13.329796391355444,18.75929327594455,35.86881412369449,27.34757897626966,22.497984160773733,41.05159473390459,41.744749684534156,42.55416201747005,35.54354629967821,29.000324333787862,63.51640558092791,34.741242200043544,24.18286663956521,59.927192759292275,13.83538045217345,34.29563279912443,46.56639187738517,26.410784771591597,75.15201759072477,48.00597404175513,25.47810725610715,64.34779964366287,44.01715338874185,32.417332651353995,91.22555141835313,43.544432344898226,19.709487475110908,78.96310184659482,45.41999708159082,18.44174744757314,55.47731130744301,23.561254815212628,20.199338262109315,62.209767204308314,37.57941770914145,33.1397646957405,28.66482753826125,44.13174551819728,37.284949513551624,41.07602796602578,10.192830166945363,5.616803298029128,43.53402710416486,19.025724735673723,4.543084182123371,22.69947748705075,11.42377689574976,7.813604283527622,23.852935485723386,14.42539550989485,18.165096926181405,25.568163053395175,17.83099139101886,20.502899815082618,25.139093787333074,19.187298030158907,20.44492241657846,18.29800632504308,20.04555655680507,18.732394584442307,13.160925998264082,17.73884326681084,19.72738457195682,18.687881082636693,11.353787026503483,18.501838164375123,38.74918699184427,18.110082174580192,8.550127755695652
279,46.01124447624424,74.91337701712243,39.95249590445348,59.03519342824615,58.459332860903785,50.25259982818583,93.45749328303081,61.931814490560726,41.04773496047579,95.30827050256937,46.35935725302946,36.766243830990916,72.799825251575,52.90604325976287,16.666759018002296,62.48874625520406,38.26588528140546,19.21326447921544,55.610556589244716,27.929577585091845,26.055782865429872,42.11941953290102,34.8296229852718,42.37833763173892,21.65382320258265,33.76983835145676,37.49749010613717,25.09051263232551,41.963712303256564,23.974021904744365,16.741049797280525,41.9781702002061,21.227529415362515,54.095936121076754,51.99675195044603,13.172058096163706,37.560333634305074,77.16777372012984,41.06134187944998,51.24015423434987,48.83059379995443,39.307667396837196,83.40058957455044,47.16151512222168,48.56470220612562,70.37669576559227,43.381161594424704,30.145778317363323,74.04054544808575,35.37309083768367,16.37393379514583,69.5862770643035,32.86878380785963,30.59670457898494,61.916647061290256,23.828853716398434,33.63040475621955,39.161907892477686,33.36198818598264,53.974261479770604,37.86902037217972,11.618758213537316,3.184144960365245,36.5179162750697,15.205536071900937,9.73666807675313,39.67497265115029,23.6721159261111,3.9634983424124854,34.43177851947392,10.295253190557032,11.197542112540324,26.71938820741664,20.62972977705852,20.956235438587548,20.602887173017336,23.28575907802721,22.53366770158985,31.949609500951514,26.754250413942678,14.999850097233237,30.756196438524164,25.785359304598227,18.56088396571764,27.83074319244686,17.088898275945773,18.302325300167585,28.96397666510418,19.02700123162513,15.7006121402649
280,141.02875721239226,151.7744871207989,80.69886993755985,164.38742896814742,151.37960990392597,99.05119744994369,182.80273778097262,115.68289862654757,111.38714844657416,197.74197293760153,123.1230110244,78.75867557208731,177.91618950855707,97.29983429180986,59.42834773121275,187.19229330821386,77.27917824003755,65.69285070798784,136.87310700456726,75.1168110076422,75.76869874972525,93.63201324172583,80.9366469241547,104.77746195280241,73.02091603153391,90.38239028507819,101.75720359470542,43.21941493095292,119.78471124450635,79.63578784879802,91.14088990507267,125.05442126143225,70.74507621452199,114.95156258717275,147.24342838634064,60.54922027150492,136.52352856830822,159.56606288937846,83.15042177575758,172.50475986901813,122.01934069630376,107.87369046855422,181.42209362980338,132.17941081816517,107.31072423046027,191.2224653374557,114.15532744891269,70.31398448211333,177.1258999071827,74.3737402652842,71.58912989021653,167.69945605064814,75.42259718608682,49.02234781625139,146.0584635753666,61.37440692047651,91.66443131218203,97.75393585800704,76.34248675068402,108.43725865509893,86.67336268613943,28.873127733216013,17.04137884385046,85.06842166727971,33.190919997001565,22.531284143247277,78.82444795414483,28.592165474092038,27.284151585828294,64.37537223133552,34.40971479175497,43.281182178383396,49.33928227597825,73.09778739249974,45.48736720267872,62.60715704507445,74.03197182652445,49.96117224830269,58.074268534091196,78.34307112553758,45.17940170401435,85.1771415367485,53.797142533328305,47.86344277782873,81.50466923015239,40.949860760027214,46.16724414319644,71.96091913525206,35.962286491432735,38.01076714214394
281,127.18896171550873,145.37816982971938,64.97919641788349,177.02962833279358,148.334272199965,101.29025117354749,197.56057871612595,128.7660523451755,106.5991888375784,183.62698521388776,115.74576464917583,81.34180029119122,198.57414941930986,87.8105420225815,50.95666699659941,152.2860463357663,69.25736949319568,52.60340039516982,124.62859880030676,52.76270766505474,68.55269989031598,107.76258248135508,70.40232123175291,106.70535149628384,63.28476484732118,77.08394936160806,107.139939554778,63.15628599359271,92.3563626562044,79.44417922360431,83.42324861285503,120.12949163280318,54.97802599398333,104.4577309755311,147.36452045628343,50.59111269836271,137.3081414955246,145.1801809401667,82.23877916746761,175.09408405526602,143.1650361227727,93.55604092617486,204.7226267871843,132.44264528060953,108.07009804634102,188.2060548228678,106.7062566339001,83.71960168746965,194.98486031951833,81.42748320886088,64.08904113867582,176.82130704616347,68.67694424886183,57.3820236311963,141.41943154986012,73.04988676914789,77.12458503074507,98.71239531255847,72.03611188349014,106.00223949299958,92.2459661147997,34.38858537854593,18.472353845630426,93.18845085077571,33.64359374699929,20.2318601290572,77.58758236239036,36.68822294033653,26.656343581312402,71.2127581232205,35.367883379777574,46.25831846243532,56.02884600289623,43.204967779236924,50.87514781523134,61.6126462817403,50.13192345780143,49.53273818829383,47.394569806962956,55.617621654126275,48.11863918693796,64.32851273552005,44.9637697077836,47.61296933195973,64.28438482930295,47.3072718365597,42.89217059690253,82.64364958489084,37.46866712473895,38.36097940386549
282,130.73955281104034,143.9753502537183,80.98703425259362,162.93316143788596,142.7769790122035,105.33019842396577,192.59528909050687,131.82335986465895,119.84228262933567,195.09466607515355,117.87787074596051,74.14658120093148,200.515778166928,90.38212776949102,63.17293899836916,181.04545852964213,72.41164081934035,53.7095591269175,121.40244188585132,61.7367913542691,90.08763688038647,102.58134353925709,67.86082574391979,101.46926865678067,93.03758705885802,90.55318809347325,111.87485550698317,53.508246734500595,111.484915287177,83.31964629911303,92.25038444489067,128.0382264970893,50.33272045515007,93.88844517418755,152.06189914718723,59.51331301098921,130.57682019778005,150.784215446715,85.08272656946465,176.98646091132053,140.93017652296996,109.18330847484907,200.89503891348627,124.57588622767206,104.2358212093311,203.91891262925375,103.54176606331045,97.55696608453917,188.1848996915349,92.66184132081351,69.99746974563323,158.37165720731107,68.84582001747418,60.349745786803155,135.88222253735987,69.18486883197919,74.09240302887798,100.36350468583109,67.02864223378475,99.65571162726769,91.5417206579672,3.2358943252213273,19.191720699334017,95.18207231515046,3.9066439321007813,17.996945088356856,79.93055022507534,9.415531101581614,27.475366070971923,63.94601187227367,36.47311862888703,43.74480713609962,65.16289902087038,44.600652645937316,49.01068938944106,57.14853860918673,43.82944163689277,52.321186412796536,58.33057184183015,56.7996015270412,46.85664704068107,62.09096469165551,52.05804185693132,45.350096322067124,57.59203586580501,49.71829366332973,38.657781864074224,73.18639092978665,35.00765830315007,35.25665610247634
283,106.50396592808389,117.75855961375358,75.62873080655937,155.3181301346626,119.08016222631954,82.06880597999509,171.04267851324602,114.33288684212003,95.89039837518686,177.40437292310344,82.14385139257426,66.84074524061889,167.75038420311986,70.2342059745378,50.68319705625184,133.2553925013611,65.75359509170283,47.73604081860553,109.99154318175337,40.402504262216965,57.16120138055321,93.86467780470667,76.45216810301794,93.92606072678579,52.5946812371811,82.4928245826084,77.23507122350757,46.615911461703504,78.93117538316108,62.629271418719284,67.72535892358961,91.51139238030429,45.957871094068395,77.64016716690234,121.1051649369685,36.95312560058145,122.28626856833219,116.49010396724006,61.82465928197247,135.0169767265902,128.5601705598833,89.6508917056565,165.87506683534997,111.49697607681182,86.1020640117391,174.3517031934941,92.22489215575784,66.84347777644388,158.61031860774378,69.56871019017215,43.184780170705615,140.16268999260973,74.40755693013807,48.95190681918448,107.24721023092499,63.05127932143575,66.47690686761511,85.34944671697107,66.4328222839884,78.33617875484208,82.32010195937629,27.756453031778037,12.744500479893055,75.83524922365599,22.521417365173416,17.35645943534708,59.97436425980928,21.80536413185221,22.42791214508315,55.268669384420214,27.38771076328914,33.20954678672179,58.34743519225453,33.62770819115301,40.79853253401814,38.40132565680956,40.840984706693625,41.14021666563175,34.06412243729925,45.908856759729744,36.15412636488966,58.100274754649035,45.32841221465769,37.6064116722209,60.482029619464704,42.415386312502854,33.06505908007086,76.7695400934117,37.54699962623867,28.16230236745777
284,151.62560007076263,158.78224382416963,92.784327011544,165.69097436387526,164.99405928596752,96.4786377978821,217.44123620910378,137.65486949724453,117.93039039188025,228.10390509596238,110.04304253051448,83.87195101287288,189.13639474576786,95.46903256079531,59.54956311472934,186.15826433281825,77.95781872351347,72.31808063921802,148.99696752224966,76.28722663280149,88.47900758606465,116.02944133042362,91.46035798661089,115.05759556720183,86.05376166203294,97.63990604978403,112.08002679109386,63.042808594473335,132.53580492992813,91.7810141301447,80.22902923715102,141.70774972033394,71.73499321141938,125.645413647903,147.8852377738774,47.17653807525188,134.2537962852554,178.17154810305504,93.70686657126812,184.89349338945064,153.02534397678002,121.65358586326336,219.77504191720303,129.62619663738553,115.37776696741481,208.09036847852025,134.85537414484045,83.13498409062166,194.0946367064944,88.60082008964444,55.113295086289085,169.00389046942763,72.3280860997729,76.1980038951697,149.28164466051513,68.25420145802029,81.76925650711348,96.25291055364647,79.82421286263768,121.47723690634872,100.2916117491089,33.73589902397713,15.71195226012197,89.26684592699985,36.90734642359169,22.537827631788332,91.00319014654181,34.72551808524746,24.222652247655716,74.21366937804464,37.97642598289275,45.94811968087557,58.46763241314201,46.87050670852124,54.41129817423844,62.85768686505532,63.69239743488299,51.54582385730409,78.44158501349216,54.96523735978502,51.29301667715263,60.48036379040764,54.332779604458445,46.02553080116073,64.06141805194187,54.050550042819076,48.50579890854845,81.38351147549537,38.73649134882932,34.617364296859826
285,86.41144680105296,93.30949590154289,48.82152145423895,113.42718361802366,94.71996677055492,85.87038274859867,116.5120610694221,94.44878405921395,72.8243447121089,124.49989699282922,77.47502219944371,48.56723851665294,117.8504826965205,58.26734908007236,49.528901605137065,97.20263240912777,58.07872779621199,32.70313773871775,79.29960862727917,29.379468448896038,49.586786686231434,64.6630829594943,49.99461218477783,73.06327192334216,36.95937862549268,60.235612094391485,68.55411508195989,43.052340157187565,73.66156347156935,53.53536059023171,43.3452887613369,71.53154385257858,38.15523761696757,57.3518266595509,86.03446830414816,44.60996816233175,92.62761782740316,96.4092872527772,39.36697395993336,104.66815602645077,103.08809955726777,70.41063030461424,122.63096398072612,99.73486914622956,66.96232672681232,146.26336259550993,65.76894171827013,48.79834160301945,118.13054630398292,47.277319945617954,33.39227009951081,126.72815755551342,54.525171435699974,22.10043059179548,85.37761837314524,65.34272492224298,48.52280917659593,55.280300919034275,56.85460501070846,76.44632333893142,61.82317750230782,30.23473715173442,6.936970923622916,64.11920475613266,19.276649403665758,14.668403996110598,60.68770213033646,21.90407115092132,17.148513099339084,45.16573279620428,17.208989556532863,32.64034362348981,32.41315144321258,21.10267094383171,27.84971059290713,55.09377965902241,37.73538526062911,37.72547409239935,35.31939912617587,34.2260900457034,27.826241682992837,31.80237699249122,36.19693824682629,35.513368327311724,48.597959035570625,22.936482354842568,30.01374477222242,62.00097330918463,23.186894337938394,20.11959995243642
286,96.93769310748536,94.83206098921428,46.48930304784186,105.91622181284436,95.51976303318291,65.98996370752477,127.06208213660486,85.65442636394546,65.40442260800064,130.11135418718624,69.79847704703187,43.900702185609944,142.75365976517102,63.407644748309124,37.44727708635448,99.93592198079305,48.42027440383134,30.794091008713796,82.05146906806905,47.980855908494775,53.905212552492905,59.02180061556141,49.3819248390467,69.85168889233543,53.13942352865165,52.52755279968924,70.59509644240505,44.68733654110685,68.44997072881291,55.59918347134024,52.03849229885705,88.28286262979853,46.85118536693041,57.3829917507895,97.94111362826499,32.813664222451656,103.10105231237219,107.03736479958863,48.40035950885752,105.77465393812295,108.40418439574758,72.16794312563356,138.34225684627285,79.67092878992678,67.44507059068243,163.7692659852158,71.68066047285176,59.703210047310655,117.73299681416384,55.816608128959935,41.035673821541494,113.73895400904827,38.814642100999976,49.174209037102386,86.93604762570908,48.6424831145695,52.40327970632479,86.49787855542954,53.89580051223782,59.34472231065717,76.86959192344712,14.550041123865928,12.68085186805967,56.762304757000095,25.926975442543593,5.982134065929357,44.09359510301134,24.616477444502156,21.632041238475562,45.540546498125074,16.938573472071706,27.4825626396703,47.2834461180981,28.950358319165876,35.63774970132576,35.76824205871701,38.46974050824325,38.09033465592436,35.78570904329267,41.183436496302136,27.702409141391584,40.57066138283377,39.217976769834586,32.19269761142025,50.43442942754713,30.98348201941952,29.76002745737461,54.521584510534055,19.497482694988687,27.270538839222322
